Timestamp,Score,Lives,Chaos,Level,Enemies,Bullets,AvgBtnFreq,GoalDist,StartDist,TimeElapsed,AtTower
1.65644E+12,0,3,0.15,0,0,0,0.4,842.4345672,0,103,0
1.65644E+12,0,3,0.5,0,0,0,0.6,842.4345672,0,217,0
1.65644E+12,0,3,0.8,0,0,0,0.6,842.4345672,0,317,0
1.65644E+12,0,3,1.15,0,0,0,0.6,842.4345672,0,431,0
1.65644E+12,0,3,1.5,0,0,0,0.6,842.4345672,0,546,0
1.65644E+12,0,3,1.8,0,0,0,0.6,842.4345672,0,647,0
1.65644E+12,0,3,2.4,0,0,0,1.3,829.4727241,13,101,0
1.65644E+12,0,3,2.75,0,0,0,1.5,828.4757088,14,215,0
1.65644E+12,0,3,3.05,0,0,0,2.1,819.5028981,23,316,0
1.65644E+12,0,3,3.35,0,0,0,2.1,810.5306904,32,416,0
1.65644E+12,0,3,3.65,0,0,0,1.9,807.5400919,35,518,0
1.65644E+12,0,3,3.95,0,0,0,2.5,800.5623024,42,619,0
1.65644E+12,0,3,4.3,0,0,0,3.2,794.5816509,48,733,0
1.65644E+12,0,3,4.65,0,0,0,4.6,791.7758521,51.19570294,848,0
1.65644E+12,0,3,5,0,0,0,5.2,782.4129345,61.40032573,963,0
1.65644E+12,0,3,5.35,0,0,0,4.6,782.4736417,61.13100686,1075,0
1.65644E+12,0,3,5.7,0,0,0,4.5,782.4736417,61.13100686,1191,0
1.65644E+12,0,3,6,0,0,0,4.5,782.3535007,61.68468205,1292,0
1.65644E+12,0,3,6.3,0,0,0,5.1,773.8378383,72.61542536,1397,0
1.65644E+12,0,3,6.6,0,0,0,5.5,763.4775701,85.42833254,1497,0
1.65644E+12,0,3,6.9,0,0,0,5.5,760.6733859,86.16263691,1598,0
1.65644E+12,0,3,7.2,0,0,0,4.9,761.0519036,83.52245207,1702,0
1.65644E+12,0,3,7.45,0,0,0,4.2,761.0519036,83.52245207,1808,0
1.65644E+12,0,3,7.75,0,0,0,2.8,761.0519036,83.52245207,1926,0
1.65644E+12,0,3,8,0,0,0,2.7,756.0588601,88.32326987,2027,0
