Timestamp(ms)	Intensity	Winning Status
1653503603180	0.0	0.5
1653503603280	0.0	0.5
1653503603384	0.0	0.5
1653503603484	0.0	0.5
1653503603584	0.0	0.5
1653503603699	0.0	0.5
1653503603815	0.0	0.4976958525345622
1653503603930	0.0	0.4902035584582049
1653503604047	0.0	0.48861659596545304
1653503604148	0.0	0.48704489272743917
1653503604249	0.0	0.48019348735007783
1653503604363	0.0	0.4707327494125187
1653503604476	0.0	0.4649800103762932
1653503604576	0.0	0.45904416028321177
1653503604690	0.0	0.45146031067842646
1653503604806	0.0	0.45059053315836056
1653503604906	0.0	0.45059053315836056
1653503605021	0.0	0.46034119693594167
1653503605123	0.0	0.46198919644764547
1653503605225	0.0	0.4435102389599292
1653503605325	0.0	0.4206366161076693
1653503605440	0.0	0.3841212195196387
1653503605555	0.0	0.369487594225898
1653503605670	0.0	0.4202856532486953
1653503605786	0.0	0.5054780724509415
1653503605902	0.0	0.5275124362926115
1653503606003	0.0	0.532609027375103
1653503606118	0.0	0.5392162846766564
1653503606218	0.0	0.5563066499832148
1653503606318	0.0	0.5637379070406201
1653503606432	0.0	0.5648518326364941
1653503606544	0.0	0.5561387981810968
1653503606656	0.0	0.5390026551103244
1653503606756	0.0	0.5172124393444624
1653503606872	0.006454664754173389	0.4915768913846248
1653503606988	0.007934812463759267	0.4814142277291177
1653503607089	0.009002960295419193	0.478530228583636
1653503607191	0.009002960295419193	0.46816919461653494
1653503607306	0.009002960295419193	0.4588763084810938
1653503607408	0.006317331461531406	0.4573809015167699
1653503607521	0.002578814050721745	0.46328623310037537
1653503607632	0.0	0.48008667256691184
1653503607732	0.0	0.4879451887569811
1653503607848	0.0	0.4802392651142918
1653503607963	0.0	0.46696371349223303
1653503608076	0.0	0.44587542344431896
1653503608188	0.0	0.4189733573412274
1653503608289	0.0	0.39707632679219945
1653503608403	0.0	0.3708914456617939
1653503608503	0.0	0.3666646320993683
1653503608618	0.0	0.36610003967406235
1653503608734	0.0	0.36610003967406235
1653503608849	0.0	0.36610003967406235
1653503608962	0.0	0.36610003967406235
1653503609077	0.0	0.36610003967406235
1653503609178	0.0	0.36610003967406235
1653503609291	0.0	0.3651081881160924
1653503609391	0.0	0.36452833643604843
1653503609506	0.0	0.36452833643604843
1653503609606	0.0	0.36452833643604843
1653503609722	0.0	0.36452833643604843
1653503609835	0.0	0.36452833643604843
1653503609949	0.0	0.3879360332041383
1653503610063	0.0	0.4074678792687765
1653503610165	0.0	0.4090090639973144
1653503610280	0.0	0.40942106387524035
1653503610392	0.0	0.41099276711325416
1653503610493	0.0	0.41456343272194585
1653503610607	0.0	0.42429883724478895
1653503610707	0.0	0.44181646168401134
1653503610820	0.0	0.4589373455000458
1653503610935	0.0	0.46395764030884734
1653503611051	0.0	0.46552934354686115
1653503611167	0.0	0.46700949125644703
1653503611268	0.0	0.46798608355967897
1653503611382	0.0	0.4694662312692648
1653503611482	0.0	0.4717856379894406
1653503611597	0.011139255958738992	0.4717856379894406
1653503611697	0.016632587664418497	0.46797082430494097
1653503611810	0.01881466109195229	0.46761986144596696
1653503611924	0.028656880397961382	0.4602649006622517
1653503612039	0.03495895260475479	0.45207068086794644
1653503612140	0.06048768578142644	0.4477828302865688
1653503612256	0.06279183324686421	0.4253822443311869
1653503612357	0.06518753624072998	0.4090395825067904
1653503612457	0.06782738731040378	0.40601825006866665
1653503612572	0.06836146122623371	0.40601825006866665
1653503612672	0.06985686819055759	0.41662343211157565
1653503612788	0.1186101870784631	0.4207586901455733
1653503612888	0.12729270302438428	0.4207586901455733
1653503612989	0.12887966551713614	0.4207586901455733
1653503613105	0.13931699575792716	0.4304330576494644
1653503613221	0.16182439649647512	0.44247260963774526
1653503613322	0.16258735923337503	0.4560380870998261
1653503613423	0.16234321115756706	0.4717856379894406
1653503613523	0.15800958281197547	0.48521378215887934
1653503613639	0.15800958281197547	0.4901730399487289
